yyyy,mm,dd,areaNo.,flag,Temp.
1984,7,15,319,R,23.14
1984,7,16,319,R,23.28
1984,7,17,319,R,23.36
1984,7,18,319,R,23.48
1984,7,19,319,R,23.74
1984,7,20,319,R,23.95
1984,7,21,319,R,24.06
1984,7,22,319,R,24.21
1984,7,23,319,R,24.42
1984,7,24,319,R,24.74
1984,7,25,319,R,25.17
1984,7,26,319,R,25.54
1984,7,27,319,R,25.83
1984,7,28,319,R,26.07
1984,7,29,319,R,26.26
1984,7,30,319,R,26.46
1984,7,31,319,R,26.71
1984,8,1,319,R,26.95
1984,8,2,319,R,27.2
1984,8,3,319,R,27.48
1984,8,4,319,R,27.71
1984,8,5,319,R,27.86
1984,8,6,319,R,27.97
1984,8,7,319,R,28.09
1984,8,8,319,R,28.23
1984,8,9,319,R,28.37
1984,8,10,319,R,28.5
1984,8,11,319,R,28.62
1984,8,12,319,R,28.72
1984,8,13,319,R,28.79
1984,8,14,319,R,28.85
1984,8,15,319,R,28.9
1984,8,16,319,R,28.9
1984,8,17,319,R,28.86
1984,8,18,319,R,28.75
1984,8,19,319,R,28.64
1984,8,20,319,R,28.52
1984,8,21,319,R,28.39
1984,8,22,319,R,28.29
1984,8,23,319,R,28.19
1984,8,24,319,R,28.08
1984,8,25,319,R,27.93
1984,8,26,319,R,27.73
1984,8,27,319,R,27.23
1984,8,28,319,R,26.38
1984,8,29,319,R,25.84
1984,8,30,319,R,25.78
1984,8,31,319,R,25.81
1984,9,1,319,R,25.82
1984,9,2,319,R,25.79
1984,9,3,319,R,25.75
1984,9,4,319,R,25.64
1984,9,5,319,R,25.48
1984,9,6,319,R,25.35
1984,9,7,319,R,25.25
1984,9,8,319,R,25.16
1984,9,9,319,R,25.08
1984,9,10,319,R,25.03
1984,9,11,319,R,25.02
1984,9,12,319,R,25
1984,9,13,319,R,24.95
1984,9,14,319,R,24.97
1984,9,15,319,R,25.01
1984,9,16,319,R,25.05
1984,9,17,319,R,25.07
1984,9,18,319,R,25.06
1984,9,19,319,R,25.01
1984,9,20,319,R,24.9
1984,9,21,319,R,24.79
1984,9,22,319,R,24.66
1984,9,23,319,R,24.52
1984,9,24,319,R,24.39
1984,9,25,319,R,24.25
1984,9,26,319,R,24.11
1984,9,27,319,R,23.97
1984,9,28,319,R,23.82
1984,9,29,319,R,23.64
1984,9,30,319,R,23.36
1984,10,1,319,R,23.04
1984,10,2,319,R,22.84
1984,10,3,319,R,22.72
1984,10,4,319,R,22.51
1984,10,5,319,R,22.27
1984,10,6,319,R,22.18
1984,10,7,319,R,22.11
1984,10,8,319,R,22.05
1984,10,9,319,R,22.04
1984,10,10,319,R,22.04
1984,10,11,319,R,22.03
1984,10,12,319,R,22.02
1984,10,13,319,R,21.99
1984,10,14,319,R,21.96
1984,10,15,319,R,21.86
1984,10,16,319,R,21.7
1984,10,17,319,R,21.52
1984,10,18,319,R,21.31
1984,10,19,319,R,21.07
1984,10,20,319,R,20.83
1984,10,21,319,R,20.65
1984,10,22,319,R,20.41
1984,10,23,319,R,20.05
1984,10,24,319,R,19.79
1984,10,25,319,R,19.62
1984,10,26,319,R,19.52
1984,10,27,319,R,19.47
1984,10,28,319,R,19.39
1984,10,29,319,R,19.22
1984,10,30,319,R,19.09
1984,10,31,319,R,18.97
1984,11,1,319,R,18.8
1984,11,2,319,R,18.64
1984,11,3,319,R,18.63
1984,11,4,319,R,18.69
1984,11,5,319,R,18.73
1984,11,6,319,R,18.75
1984,11,7,319,R,18.76
1984,11,8,319,R,18.72
1984,11,9,319,R,18.63
1984,11,10,319,R,18.57
1984,11,11,319,R,18.51
1984,11,12,319,R,18.46
1984,11,13,319,R,18.4
1984,11,14,319,R,18.32
1984,11,15,319,R,18.2
1984,11,16,319,R,18.06
1984,11,17,319,R,17.98
1984,11,18,319,R,17.91
1984,11,19,319,R,17.84
1984,11,20,319,R,17.76
1984,11,21,319,R,17.66
1984,11,22,319,R,17.55
1984,11,23,319,R,17.42
1984,11,24,319,R,17.29
1984,11,25,319,R,17.22
1984,11,26,319,R,17.18
1984,11,27,319,R,17.16
1984,11,28,319,R,17.18
1984,11,29,319,R,17.21
1984,11,30,319,R,17.13
1984,12,1,319,R,16.99
1984,12,2,319,R,17
1984,12,3,319,R,17.06
1984,12,4,319,R,17.09
1984,12,5,319,R,17.06
1984,12,6,319,R,17.01
1984,12,7,319,R,16.91
1984,12,8,319,R,16.73
1984,12,9,319,R,16.56
1984,12,10,319,R,16.36
1984,12,11,319,R,15.95
1984,12,12,319,R,15.24
1984,12,13,319,R,14.86
1984,12,14,319,R,14.77
1984,12,15,319,R,14.71
1984,12,16,319,R,14.65
1984,12,17,319,R,14.59
1984,12,18,319,R,14.5
1984,12,19,319,R,14.38
1984,12,20,319,R,14.19
1984,12,21,319,R,14.06
1984,12,22,319,R,13.96
1984,12,23,319,R,13.89
1984,12,24,319,R,13.77
1984,12,25,319,R,13.56
1984,12,26,319,R,13.48
1984,12,27,319,R,13.45
1984,12,28,319,R,13.4
1984,12,29,319,R,13.43
1984,12,30,319,R,13.5
1984,12,31,319,R,13.28
1985,1,1,319,R,12.78
1985,1,2,319,R,12.63
1985,1,3,319,R,12.75
1985,1,4,319,R,12.82
1985,1,5,319,R,12.91
1985,1,6,319,R,13.14
1985,1,7,319,R,13.34
1985,1,8,319,R,13.52
1985,1,9,319,R,13.62
1985,1,10,319,R,13.67
1985,1,11,319,R,13.59
1985,1,12,319,R,13.32
1985,1,13,319,R,13.03
1985,1,14,319,R,12.76
1985,1,15,319,R,12.55
1985,1,16,319,R,12.3
1985,1,17,319,R,12.05
1985,1,18,319,R,11.86
1985,1,19,319,R,11.6
1985,1,20,319,R,11.21
1985,1,21,319,R,11.01
1985,1,22,319,R,10.88
1985,1,23,319,R,10.8
1985,1,24,319,R,10.72
1985,1,25,319,R,10.56
1985,1,26,319,R,10.24
1985,1,27,319,R,9.96
1985,1,28,319,R,9.75
1985,1,29,319,R,9.58
1985,1,30,319,R,9.5
1985,1,31,319,R,9.4
1985,2,1,319,R,9.38
1985,2,2,319,R,9.46
1985,2,3,319,R,9.64
1985,2,4,319,R,9.85
1985,2,5,319,R,10.08
1985,2,6,319,R,10.28
1985,2,7,319,R,10.42
1985,2,8,319,R,10.44
1985,2,9,319,R,10.34
1985,2,10,319,R,10.17
1985,2,11,319,R,9.96
1985,2,12,319,R,9.71
1985,2,13,319,R,9.41
1985,2,14,319,R,8.81
1985,2,15,319,R,8.05
1985,2,16,319,R,7.82
1985,2,17,319,R,8.15
1985,2,18,319,R,8.66
1985,2,19,319,R,8.99
1985,2,20,319,R,9.15
1985,2,21,319,R,9.34
1985,2,22,319,R,9.52
1985,2,23,319,R,9.67
1985,2,24,319,R,9.76
1985,2,25,319,R,9.71
1985,2,26,319,R,9.6
1985,2,27,319,R,9.47
1985,2,28,319,R,9.33
1985,3,1,319,R,9.2
1985,3,2,319,R,9.11
1985,3,3,319,R,9.05
1985,3,4,319,R,9.01
1985,3,5,319,R,8.98
1985,3,6,319,R,8.97
1985,3,7,319,R,8.99
1985,3,8,319,R,9
1985,3,9,319,R,9
1985,3,10,319,R,8.95
1985,3,11,319,R,8.89
1985,3,12,319,R,8.83
1985,3,13,319,R,8.81
1985,3,14,319,R,8.87
1985,3,15,319,R,8.96
1985,3,16,319,R,9.11
1985,3,17,319,R,9.3
1985,3,18,319,R,9.44
1985,3,19,319,R,9.54
1985,3,20,319,R,9.63
1985,3,21,319,R,9.68
1985,3,22,319,R,9.73
1985,3,23,319,R,9.77
1985,3,24,319,R,9.81
1985,3,25,319,R,9.83
1985,3,26,319,R,9.82
1985,3,27,319,R,9.79
1985,3,28,319,R,9.74
1985,3,29,319,R,9.68
1985,3,30,319,R,9.61
1985,3,31,319,R,9.74
1985,4,1,319,R,10.17
1985,4,2,319,R,10.5
1985,4,3,319,R,10.8
1985,4,4,319,R,10.97
1985,4,5,319,R,11.06
1985,4,6,319,R,11.07
1985,4,7,319,R,11.08
1985,4,8,319,R,11.11
1985,4,9,319,R,11.15
1985,4,10,319,R,11.19
1985,4,11,319,R,11.19
1985,4,12,319,R,11.13
1985,4,13,319,R,11.05
1985,4,14,319,R,10.95
1985,4,15,319,R,10.81
1985,4,16,319,R,10.69
1985,4,17,319,R,10.66
1985,4,18,319,R,10.7
1985,4,19,319,R,10.82
1985,4,20,319,R,11.09
1985,4,21,319,R,11.46
1985,4,22,319,R,11.77
1985,4,23,319,R,12.01
1985,4,24,319,R,12.24
1985,4,25,319,R,12.47
1985,4,26,319,R,12.67
1985,4,27,319,R,12.84
1985,4,28,319,R,12.98
1985,4,29,319,R,13.09
1985,4,30,319,R,13.22
1985,5,1,319,R,13.28
1985,5,2,319,R,13.35
1985,5,3,319,R,13.41
1985,5,4,319,R,13.5
1985,5,5,319,R,13.65
1985,5,6,319,R,13.77
1985,5,7,319,R,13.86
1985,5,8,319,R,14.02
1985,5,9,319,R,14.22
1985,5,10,319,R,14.36
1985,5,11,319,R,14.49
1985,5,12,319,R,14.65
1985,5,13,319,R,14.77
1985,5,14,319,R,14.82
1985,5,15,319,R,14.94
1985,5,16,319,R,15.21
1985,5,17,319,R,15.55
1985,5,18,319,R,15.85
1985,5,19,319,R,16.12
1985,5,20,319,R,16.37
1985,5,21,319,R,16.5
1985,5,22,319,R,16.59
1985,5,23,319,R,16.67
1985,5,24,319,R,16.72
1985,5,25,319,R,16.67
1985,5,26,319,R,16.58
1985,5,27,319,R,16.51
1985,5,28,319,R,16.48
1985,5,29,319,R,16.5
1985,5,30,319,R,16.58
1985,5,31,319,R,16.67
1985,6,1,319,R,16.77
1985,6,2,319,R,16.92
1985,6,3,319,R,17.07
1985,6,4,319,R,17.19
1985,6,5,319,R,17.31
1985,6,6,319,R,17.45
1985,6,7,319,R,17.65
1985,6,8,319,R,17.82
1985,6,9,319,R,17.96
1985,6,10,319,R,18.1
1985,6,11,319,R,18.18
1985,6,12,319,R,18.23
1985,6,13,319,R,18.3
1985,6,14,319,R,18.34
1985,6,15,319,R,18.31
1985,6,16,319,R,18.26
1985,6,17,319,R,18.21
1985,6,18,319,R,18.17
1985,6,19,319,R,18.14
1985,6,20,319,R,18.18
1985,6,21,319,R,18.32
1985,6,22,319,R,18.49
1985,6,23,319,R,18.69
1985,6,24,319,R,18.98
1985,6,25,319,R,19.29
1985,6,26,319,R,19.5
1985,6,27,319,R,19.61
1985,6,28,319,R,19.71
1985,6,29,319,R,19.85
1985,6,30,319,R,20.02
1985,7,1,319,R,20.25
1985,7,2,319,R,20.48
1985,7,3,319,R,20.65
1985,7,4,319,R,20.79
1985,7,5,319,R,20.92
1985,7,6,319,R,21.06
1985,7,7,319,R,21.16
1985,7,8,319,R,21.21
1985,7,9,319,R,21.25
1985,7,10,319,R,21.25
1985,7,11,319,R,21.23
1985,7,12,319,R,21.27
1985,7,13,319,R,21.41
1985,7,14,319,R,21.56
1985,7,15,319,R,21.71
1985,7,16,319,R,21.94
1985,7,17,319,R,22.17
1985,7,18,319,R,22.45
1985,7,19,319,R,23.05
1985,7,20,319,R,23.5
1985,7,21,319,R,23.82
1985,7,22,319,R,24.14
1985,7,23,319,R,24.44
1985,7,24,319,R,24.71
1985,7,25,319,R,25.02
1985,7,26,319,R,25.39
1985,7,27,319,R,25.77
1985,7,28,319,R,26.19
1985,7,29,319,R,26.53
1985,7,30,319,R,26.79
1985,7,31,319,R,27.03
1985,8,1,319,R,27.26
1985,8,2,319,R,27.44
1985,8,3,319,R,27.62
1985,8,4,319,R,27.77
1985,8,5,319,R,27.86
1985,8,6,319,R,27.9
1985,8,7,319,R,27.91
1985,8,8,319,R,27.92
1985,8,9,319,R,27.95
1985,8,10,319,R,27.97
1985,8,11,319,R,27.98
1985,8,12,319,R,27.99
1985,8,13,319,R,28.02
1985,8,14,319,R,28.08
1985,8,15,319,R,28.17
1985,8,16,319,R,28.27
1985,8,17,319,R,28.37
1985,8,18,319,R,28.49
1985,8,19,319,R,28.6
1985,8,20,319,R,28.69
1985,8,21,319,R,28.74
1985,8,22,319,R,28.77
1985,8,23,319,R,28.76
1985,8,24,319,R,28.75
1985,8,25,319,R,28.74
1985,8,26,319,R,28.7
1985,8,27,319,R,28.64
1985,8,28,319,R,28.58
1985,8,29,319,R,28.55
1985,8,30,319,R,28.5
1985,8,31,319,R,28.42
1985,9,1,319,R,28.3
1985,9,2,319,R,28.15
1985,9,3,319,R,27.98
1985,9,4,319,R,27.82
1985,9,5,319,R,27.65
1985,9,6,319,R,27.46
1985,9,7,319,R,27.27
1985,9,8,319,R,27.11
1985,9,9,319,R,27
1985,9,10,319,R,26.94
1985,9,11,319,R,26.87
1985,9,12,319,R,26.79
1985,9,13,319,R,26.54
1985,9,14,319,R,26.2
1985,9,15,319,R,26.08
1985,9,16,319,R,26.02
1985,9,17,319,R,25.93
1985,9,18,319,R,25.85
1985,9,19,319,R,25.73
1985,9,20,319,R,25.58
1985,9,21,319,R,25.37
1985,9,22,319,R,25.08
1985,9,23,319,R,24.76
1985,9,24,319,R,24.42
1985,9,25,319,R,24.01
1985,9,26,319,R,23.62
1985,9,27,319,R,23.34
1985,9,28,319,R,23.06
1985,9,29,319,R,22.77
1985,9,30,319,R,22.64
1985,10,1,319,R,22.61
1985,10,2,319,R,22.59
1985,10,3,319,R,22.58
1985,10,4,319,R,22.61
1985,10,5,319,R,22.64
1985,10,6,319,R,22.66
1985,10,7,319,R,22.64
1985,10,8,319,R,22.57
1985,10,9,319,R,22.47
1985,10,10,319,R,22.32
1985,10,11,319,R,22.13
1985,10,12,319,R,22.03
1985,10,13,319,R,21.97
1985,10,14,319,R,21.81
1985,10,15,319,R,21.63
1985,10,16,319,R,21.43
1985,10,17,319,R,21.21
1985,10,18,319,R,21.04
1985,10,19,319,R,20.9
1985,10,20,319,R,20.74
1985,10,21,319,R,20.61
1985,10,22,319,R,20.5
1985,10,23,319,R,20.39
1985,10,24,319,R,20.31
1985,10,25,319,R,20.27
1985,10,26,319,R,20.25
1985,10,27,319,R,20.24
1985,10,28,319,R,20.21
1985,10,29,319,R,20.19
1985,10,30,319,R,20.21
1985,10,31,319,R,20.23
1985,11,1,319,R,20.28
1985,11,2,319,R,20.31
1985,11,3,319,R,20.31
1985,11,4,319,R,20.26
1985,11,5,319,R,20.2
1985,11,6,319,R,20.17
1985,11,7,319,R,20.13
1985,11,8,319,R,20.03
1985,11,9,319,R,19.87
1985,11,10,319,R,19.72
1985,11,11,319,R,19.38
1985,11,12,319,R,18.6
1985,11,13,319,R,17.91
1985,11,14,319,R,17.7
1985,11,15,319,R,17.68
1985,11,16,319,R,17.66
1985,11,17,319,R,17.63
1985,11,18,319,R,17.56
1985,11,19,319,R,17.49
1985,11,20,319,R,17.42
1985,11,21,319,R,17.43
1985,11,22,319,R,17.5
1985,11,23,319,R,17.58
1985,11,24,319,R,17.63
1985,11,25,319,R,17.62
1985,11,26,319,R,17.54
1985,11,27,319,R,17.33
1985,11,28,319,R,16.96
1985,11,29,319,R,16.48
1985,11,30,319,R,16.07
1985,12,1,319,R,15.79
1985,12,2,319,R,15.59
1985,12,3,319,R,15.4
1985,12,4,319,R,15.05
1985,12,5,319,R,14.51
1985,12,6,319,R,14.24
1985,12,7,319,R,14.16
1985,12,8,319,R,14.13
1985,12,9,319,R,14.21
1985,12,10,319,R,14.34
1985,12,11,319,R,14.52
1985,12,12,319,R,14.75
1985,12,13,319,R,15.05
1985,12,14,319,R,15.41
1985,12,15,319,R,15.41
1985,12,16,319,R,15.12
1985,12,17,319,R,14.76
1985,12,18,319,R,14.29
1985,12,19,319,R,13.74
1985,12,20,319,R,13.48
1985,12,21,319,R,13.41
1985,12,22,319,R,13.32
1985,12,23,319,R,13.22
1985,12,24,319,R,13.14
1985,12,25,319,R,13.18
1985,12,26,319,R,13.29
1985,12,27,319,R,13.43
1985,12,28,319,R,13.53
1985,12,29,319,R,13.57
1985,12,30,319,R,13.57
1985,12,31,319,R,13.48
1986,1,1,319,R,13.27
1986,1,2,319,R,13.15
1986,1,3,319,R,13.2
1986,1,4,319,R,12.98
1986,1,5,319,R,12.31
1986,1,6,319,R,11.89
1986,1,7,319,R,11.8
1986,1,8,319,R,11.73
1986,1,9,319,R,11.76
1986,1,10,319,R,11.84
1986,1,11,319,R,11.95
1986,1,12,319,R,12.05
1986,1,13,319,R,12.11
1986,1,14,319,R,12.15
1986,1,15,319,R,12.15
1986,1,16,319,R,12.1
1986,1,17,319,R,12.04
1986,1,18,319,R,11.95
1986,1,19,319,R,11.87
1986,1,20,319,R,11.79
1986,1,21,319,R,11.74
1986,1,22,319,R,11.72
1986,1,23,319,R,11.73
1986,1,24,319,R,11.8
1986,1,25,319,R,11.89
1986,1,26,319,R,11.87
1986,1,27,319,R,11.53
1986,1,28,319,R,11.15
1986,1,29,319,R,11.08
1986,1,30,319,R,11.1
1986,1,31,319,R,11.06
1986,2,1,319,R,10.97
1986,2,2,319,R,10.84
1986,2,3,319,R,10.69
1986,2,4,319,R,10.46
1986,2,5,319,R,10.26
1986,2,6,319,R,10.14
1986,2,7,319,R,10.01
1986,2,8,319,R,9.99
1986,2,9,319,R,10
1986,2,10,319,R,9.96
1986,2,11,319,R,9.95
1986,2,12,319,R,9.96
1986,2,13,319,R,9.96
1986,2,14,319,R,9.9
1986,2,15,319,R,9.77
1986,2,16,319,R,9.61
1986,2,17,319,R,9.43
1986,2,18,319,R,9.22
1986,2,19,319,R,9.02
1986,2,20,319,R,8.9
1986,2,21,319,R,8.8
1986,2,22,319,R,8.71
1986,2,23,319,R,8.64
1986,2,24,319,R,8.61
1986,2,25,319,R,8.61
1986,2,26,319,R,8.6
1986,2,27,319,R,8.59
1986,2,28,319,R,8.69
1986,3,1,319,R,8.84
1986,3,2,319,R,8.92
1986,3,3,319,R,8.94
1986,3,4,319,R,8.96
1986,3,5,319,R,9
1986,3,6,319,R,9.04
1986,3,7,319,R,9.08
1986,3,8,319,R,9.11
1986,3,9,319,R,9.14
1986,3,10,319,R,9.16
1986,3,11,319,R,9.17
1986,3,12,319,R,9.17
1986,3,13,319,R,9.17
1986,3,14,319,R,9.17
1986,3,15,319,R,9.13
1986,3,16,319,R,9
1986,3,17,319,R,8.89
1986,3,18,319,R,8.97
1986,3,19,319,R,8.99
1986,3,20,319,R,8.93
1986,3,21,319,R,8.89
1986,3,22,319,R,8.85
1986,3,23,319,R,8.83
1986,3,24,319,R,8.83
1986,3,25,319,R,8.86
1986,3,26,319,R,8.88
1986,3,27,319,R,8.9
1986,3,28,319,R,8.94
1986,3,29,319,R,9.04
1986,3,30,319,R,9.11
1986,3,31,319,R,9.16
1986,4,1,319,R,9.2
1986,4,2,319,R,9.24
1986,4,3,319,R,9.28
1986,4,4,319,R,9.29
1986,4,5,319,R,9.26
1986,4,6,319,R,9.23
1986,4,7,319,R,9.21
1986,4,8,319,R,9.19
1986,4,9,319,R,9.21
1986,4,10,319,R,9.24
1986,4,11,319,R,9.31
1986,4,12,319,R,9.4
1986,4,13,319,R,9.48
1986,4,14,319,R,9.57
1986,4,15,319,R,9.66
1986,4,16,319,R,9.78
1986,4,17,319,R,9.9
1986,4,18,319,R,10.02
1986,4,19,319,R,10.16
1986,4,20,319,R,10.35
1986,4,21,319,R,10.61
1986,4,22,319,R,10.9
1986,4,23,319,R,11.13
1986,4,24,319,R,11.38
1986,4,25,319,R,11.53
1986,4,26,319,R,11.65
1986,4,27,319,R,11.92
1986,4,28,319,R,12.15
1986,4,29,319,R,12.26
1986,4,30,319,R,12.37
1986,5,1,319,R,12.49
1986,5,2,319,R,12.58
1986,5,3,319,R,12.61
1986,5,4,319,R,12.64
1986,5,5,319,R,12.7
1986,5,6,319,R,12.77
1986,5,7,319,R,12.85
1986,5,8,319,R,12.94
1986,5,9,319,R,13.03
1986,5,10,319,R,13.12
1986,5,11,319,R,13.2
1986,5,12,319,R,13.27
1986,5,13,319,R,13.33
1986,5,14,319,R,13.41
1986,5,15,319,R,13.58
1986,5,16,319,R,13.77
1986,5,17,319,R,13.94
1986,5,18,319,R,14.11
1986,5,19,319,R,14.27
1986,5,20,319,R,14.43
1986,5,21,319,R,14.62
1986,5,22,319,R,14.77
1986,5,23,319,R,14.89
1986,5,24,319,R,14.97
1986,5,25,319,R,15.03
1986,5,26,319,R,15.06
1986,5,27,319,R,15.09
1986,5,28,319,R,15.15
1986,5,29,319,R,15.23
1986,5,30,319,R,15.27
1986,5,31,319,R,15.29
1986,6,1,319,R,15.39
1986,6,2,319,R,15.81
1986,6,3,319,R,16.5
1986,6,4,319,R,16.95
1986,6,5,319,R,17.25
1986,6,6,319,R,17.44
1986,6,7,319,R,17.57
1986,6,8,319,R,17.7
1986,6,9,319,R,17.87
1986,6,10,319,R,18.04
1986,6,11,319,R,18.21
1986,6,12,319,R,18.37
1986,6,13,319,R,18.48
1986,6,14,319,R,18.55
1986,6,15,319,R,18.6
1986,6,16,319,R,18.6
1986,6,17,319,R,18.61
1986,6,18,319,R,18.67
1986,6,19,319,R,18.74
1986,6,20,319,R,18.81
1986,6,21,319,R,18.91
1986,6,22,319,R,18.98
1986,6,23,319,R,19.07
1986,6,24,319,R,19.18
1986,6,25,319,R,19.3
1986,6,26,319,R,19.4
1986,6,27,319,R,19.47
1986,6,28,319,R,19.48
1986,6,29,319,R,19.46
1986,6,30,319,R,19.49
1986,7,1,319,R,19.55
1986,7,2,319,R,19.58
1986,7,3,319,R,19.64
1986,7,4,319,R,19.64
1986,7,5,319,R,19.57
1986,7,6,319,R,19.55
1986,7,7,319,R,19.69
1986,7,8,319,R,19.92
1986,7,9,319,R,20.09
1986,7,10,319,R,20.27
1986,7,11,319,R,20.55
1986,7,12,319,R,20.81
1986,7,13,319,R,21
1986,7,14,319,R,21.12
1986,7,15,319,R,21.13
1986,7,16,319,R,21.11
1986,7,17,319,R,21.12
1986,7,18,319,R,21.1
1986,7,19,319,R,21.09
1986,7,20,319,R,21.26
1986,7,21,319,R,21.44
1986,7,22,319,R,21.51
1986,7,23,319,R,21.54
1986,7,24,319,R,21.58
1986,7,25,319,R,21.74
1986,7,26,319,R,22.04
1986,7,27,319,R,22.37
1986,7,28,319,R,22.72
1986,7,29,319,R,23.05
1986,7,30,319,R,23.32
1986,7,31,319,R,23.59
1986,8,1,319,R,23.9
1986,8,2,319,R,24.19
1986,8,3,319,R,24.35
1986,8,4,319,R,24.47
1986,8,5,319,R,24.63
1986,8,6,319,R,24.76
1986,8,7,319,R,24.77
1986,8,8,319,R,24.77
1986,8,9,319,R,24.8
1986,8,10,319,R,24.88
1986,8,11,319,R,25.04
1986,8,12,319,R,25.25
1986,8,13,319,R,25.48
1986,8,14,319,R,25.66
1986,8,15,319,R,25.81
1986,8,16,319,R,25.95
1986,8,17,319,R,26.08
1986,8,18,319,R,26.17
1986,8,19,319,R,26.26
1986,8,20,319,R,26.35
1986,8,21,319,R,26.44
1986,8,22,319,R,26.5
1986,8,23,319,R,26.51
1986,8,24,319,R,26.5
1986,8,25,319,R,26.5
1986,8,26,319,R,26.48
1986,8,27,319,R,26.44
1986,8,28,319,R,26.38
1986,8,29,319,R,26.32
1986,8,30,319,R,26.24
1986,8,31,319,R,26.16
1986,9,1,319,R,26.08
1986,9,2,319,R,26.01
1986,9,3,319,R,25.95
1986,9,4,319,R,25.91
1986,9,5,319,R,25.88
1986,9,6,319,R,25.85
1986,9,7,319,R,25.79
1986,9,8,319,R,25.71
1986,9,9,319,R,25.58
1986,9,10,319,R,25.45
1986,9,11,319,R,25.39
1986,9,12,319,R,25.36
1986,9,13,319,R,25.36
1986,9,14,319,R,25.38
1986,9,15,319,R,25.35
1986,9,16,319,R,25.27
1986,9,17,319,R,25.15
1986,9,18,319,R,24.99
1986,9,19,319,R,24.8
1986,9,20,319,R,24.61
1986,9,21,319,R,24.41
1986,9,22,319,R,24.19
1986,9,23,319,R,23.96
1986,9,24,319,R,23.79
1986,9,25,319,R,23.67
1986,9,26,319,R,23.54
1986,9,27,319,R,23.43
1986,9,28,319,R,23.36
1986,9,29,319,R,23.31
1986,9,30,319,R,23.23
1986,10,1,319,R,23.09
1986,10,2,319,R,22.9
1986,10,3,319,R,22.72
1986,10,4,319,R,22.57
1986,10,5,319,R,22.41
1986,10,6,319,R,22.26
1986,10,7,319,R,22.14
1986,10,8,319,R,22.04
1986,10,9,319,R,22
1986,10,10,319,R,22
1986,10,11,319,R,21.98
1986,10,12,319,R,21.82
1986,10,13,319,R,21.59
1986,10,14,319,R,21.47
1986,10,15,319,R,21.39
1986,10,16,319,R,21.23
1986,10,17,319,R,21.03
1986,10,18,319,R,20.87
1986,10,19,319,R,20.74
1986,10,20,319,R,20.55
1986,10,21,319,R,20.28
1986,10,22,319,R,20.06
1986,10,23,319,R,19.78
1986,10,24,319,R,19.44
1986,10,25,319,R,19.28
1986,10,26,319,R,19.25
1986,10,27,319,R,19.18
1986,10,28,319,R,19.11
1986,10,29,319,R,19.15
1986,10,30,319,R,19.2
1986,10,31,319,R,19.21
1986,11,1,319,R,19.17
1986,11,2,319,R,19.08
1986,11,3,319,R,18.96
1986,11,4,319,R,18.82
1986,11,5,319,R,18.67
1986,11,6,319,R,18.52
1986,11,7,319,R,18.37
1986,11,8,319,R,18.23
1986,11,9,319,R,18.09
1986,11,10,319,R,17.87
1986,11,11,319,R,17.62
1986,11,12,319,R,17.46
1986,11,13,319,R,17.37
1986,11,14,319,R,17.31
1986,11,15,319,R,17.3
1986,11,16,319,R,17.28
1986,11,17,319,R,17.21
1986,11,18,319,R,17.11
1986,11,19,319,R,16.97
1986,11,20,319,R,16.79
1986,11,21,319,R,16.6
1986,11,22,319,R,16.43
1986,11,23,319,R,16.32
1986,11,24,319,R,16.22
1986,11,25,319,R,16.14
1986,11,26,319,R,16.01
1986,11,27,319,R,15.78
1986,11,28,319,R,15.65
1986,11,29,319,R,15.52
1986,11,30,319,R,15.37
1986,12,1,319,R,15.23
1986,12,2,319,R,15.18
1986,12,3,319,R,15.16
1986,12,4,319,R,15.16
1986,12,5,319,R,15.14
1986,12,6,319,R,15.18
1986,12,7,319,R,15.24
1986,12,8,319,R,15.3
1986,12,9,319,R,15.34
1986,12,10,319,R,15.35
1986,12,11,319,R,15.34
1986,12,12,319,R,15.31
1986,12,13,319,R,15.24
1986,12,14,319,R,15.15
1986,12,15,319,R,15.06
1986,12,16,319,R,14.78
1986,12,17,319,R,14.29
1986,12,18,319,R,14.03
1986,12,19,319,R,13.95
1986,12,20,319,R,13.85
1986,12,21,319,R,13.83
1986,12,22,319,R,13.87
1986,12,23,319,R,13.92
1986,12,24,319,R,13.97
1986,12,25,319,R,13.98
1986,12,26,319,R,14.06
1986,12,27,319,R,14.16
1986,12,28,319,R,14.26
1986,12,29,319,R,14.34
1986,12,30,319,R,14.38
1986,12,31,319,R,14.17
1987,1,1,319,R,13.73
1987,1,2,319,R,13.42
1987,1,3,319,R,13.34
1987,1,4,319,R,13.25
1987,1,5,319,R,13.12
1987,1,6,319,R,12.96
1987,1,7,319,R,12.73
1987,1,8,319,R,12.38
1987,1,9,319,R,12.14
1987,1,10,319,R,11.98
1987,1,11,319,R,11.89
1987,1,12,319,R,11.89
1987,1,13,319,R,11.92
1987,1,14,319,R,11.89
1987,1,15,319,R,11.88
1987,1,16,319,R,11.95
1987,1,17,319,R,12.04
1987,1,18,319,R,12.13
1987,1,19,319,R,12.21
1987,1,20,319,R,12.25
1987,1,21,319,R,12.24
1987,1,22,319,R,12.19
1987,1,23,319,R,12.1
1987,1,24,319,R,11.98
1987,1,25,319,R,11.84
1987,1,26,319,R,11.73
1987,1,27,319,R,11.61
1987,1,28,319,R,11.49
1987,1,29,319,R,11.35
1987,1,30,319,R,11.19
1987,1,31,319,R,11.05
1987,2,1,319,R,10.95
1987,2,2,319,R,10.87
